0.497777777,1.1
0.949115646,1.2
1.400453514,1.3
1.851791383,1.4
2.303129251,2.1
2.751927437,2.2
3.200725623,2.3
3.649523809,2.4
4.098321995,3.1
4.540226757,3.2
4.982131519,3.3
5.424036281,3.4
5.865941043,4.1
6.307845804,4.2
6.749750566,4.3
7.191655328,4.4
7.633560090,5.1
8.078730158,5.2
8.523922902,5.3
8.969092970,5.4
9.414285714,6.1
9.860702947,6.2
10.307142857,6.3
10.753560090,6.4
11.200000000,7.1
11.650000000,7.2
12.100000000,7.3
12.550000000,7.4
13.000000000,8.1
13.446938775,8.2
13.893877551,8.3
14.340816326,8.4
14.787755102,9.1
15.239274376,9.2
15.690816326,9.3
16.142335600,9.4
16.593877551,10.1
17.039795918,10.2
17.485714285,10.3
17.931632653,10.4
18.377551020,11.1
18.819387755,11.2
19.261224489,11.3
19.703061224,11.4
20.144897959,12.1
20.598979591,12.2
21.053061224,12.3
21.507142857,12.4
21.961224489,13.1
22.407142857,13.2
22.853061224,13.3
23.298979591,13.4
23.744897959,14.1
24.192857142,14.2
24.640816326,14.3
25.088775510,14.4
25.536734693,15.1
25.986734693,15.2
26.436734693,15.3
26.886734693,15.4
27.336734693,16.1
27.788253968,16.2
28.239795918,16.3
28.691315192,16.4
29.142857142,17.1
29.583673469,17.2
30.024489795,17.3
30.465306122,17.4
30.906122448,18.1
31.360702947,18.2
31.815306122,18.3
32.269886621,18.4
32.724489795,19.1
33.174988662,19.2
33.625510204,19.3
34.076009070,19.4
34.526530612,20.1
34.973968253,20.2
35.421428571,20.3
35.868866213,20.4
36.316326530,21.1
36.763764172,21.2
37.211224489,21.3
37.658662131,21.4
38.106122448,22.1
38.557641723,22.2
39.009183673,22.3
39.460702947,22.4
39.912244897,23.1
40.357641723,23.2
40.803061224,23.3
41.248458049,23.4
41.693877551,24.1
42.142335600,24.2
42.590816326,24.3
43.039274376,24.4
43.487755102,25.1
43.938253968,25.2
44.388775510,25.3
44.839274376,25.4
45.289795918,26.1
45.736213151,26.2
46.182653061,26.3
46.629070294,26.4
47.075510204,27.1
47.521428571,27.2
47.967346938,27.3
48.413265306,27.4
48.859183673,28.1
49.306621315,28.2
49.754081632,28.3
50.201519274,28.4
50.648979591,29.1
51.100498866,29.2
51.552040816,29.3
52.003560090,29.4
52.455102040,30.1
52.895396825,30.2
53.335714285,30.3
53.776009070,30.4
54.216326530,31.1
54.664285714,31.2
55.112244897,31.3
55.560204081,31.4
56.008163265,32.1
56.456122448,32.2
56.904081632,32.3
57.352040816,32.4
57.800000000,33.1
58.247959183,33.2
58.695918367,33.3
59.143877551,33.4
59.591836734,34.1
60.035714285,34.2
60.479591836,34.3
60.923469387,34.4
61.367346938,35.1
61.817346938,35.2
62.267346938,35.3
62.717346938,35.4
63.167346938,36.1
63.612244897,36.2
64.057142857,36.3
64.502040816,36.4
64.946938775,37.1
65.391836734,37.2
65.836734693,37.3
66.281632653,37.4
66.726530612,38.1
67.171927437,38.2
67.617346938,38.3
68.062743764,38.4
68.508163265,39.1
68.945918367,39.2
69.383673469,39.3
69.821428571,39.4
70.259183673,40.1
70.707641723,40.2
71.156122448,40.3
71.604580498,40.4
72.053061224,41.1
72.502040816,41.2
72.951020408,41.3
73.400000000,41.4
73.848979591,42.1
74.294897959,42.2
74.740816326,42.3
75.186734693,42.4
75.632653061,43.1
76.078049886,43.2
76.523469387,43.3
76.968866213,43.4
77.414285714,44.1
77.860702947,44.2
78.307142857,44.3
78.753560090,44.4
79.200000000,45.1
79.649478458,45.2
80.098979591,45.3
80.548458049,45.4
80.997959183,46.1
81.450000000,46.2
81.902040816,46.3
82.354081632,46.4
82.806122448,47.1
83.254081632,47.2
83.702040816,47.3
84.150000000,47.4
84.597959183,48.1
85.042335600,48.2
85.486734693,48.3
85.931111111,48.4
86.375510204,49.1
86.827551020,49.2
87.279591836,49.3
87.731632653,49.4
88.183673469,50.1
88.623968253,50.2
89.064285714,50.3
89.504580498,50.4
89.944897959,51.1
90.388775510,51.2
90.832653061,51.3
91.276530612,51.4
91.720408163,52.1
92.161224489,52.2
92.602040816,52.3
93.042857142,52.4
93.483673469,53.1
93.920907029,53.2
94.358163265,53.3
94.795396825,53.4
95.232653061,54.1
95.669387755,54.2
96.106122448,54.3
96.542857142,54.4
96.979591836,55.1
97.413265306,55.2
97.846938775,55.3
98.280612244,55.4
98.714285714,56.1
99.153560090,56.2
99.592857142,56.3
100.032131519,56.4
100.471428571,57.1
100.908662131,57.2
101.345918367,57.3
101.783151927,57.4
102.220408163,58.1
102.660204081,58.2
