0.475283446,1.1
0.920640685421,1.2
1.36281477882,1.3
1.80203953231,1.4
2.238548752,2.1
2.67260710676,2.2
3.10460271654,2.3
3.53495456405,2.4
3.964081632,3.1
4.39245696002,3.2
4.8207698154,3.3
5.24976352232,3.4
5.680181405,4.1
6.11255371084,4.2
6.54655838013,4.3
6.98166027635,4.4
7.417324263,5.1
7.85308783015,5.2
8.28877897421,5.3
8.72429831817,5.4
9.159546485,6.1
9.5944940605,6.2
10.0293914816,6.3
10.4645591482,6.4
10.90031746,7.1
11.3369461304,7.2
11.774562127,7.3
12.2132417311,7.4
12.653061224,8.1
13.0939629125,8.2
13.5353532054,8.3
13.9765045371,8.4
14.416689342,9.1
14.8554965764,9.2
15.2937812846,9.3
15.7327150327,9.4
16.173469387,10.1
16.6167385622,10.2
17.0613073671,10.3
17.5054832592,10.4
17.947573696,11.1
18.3864912069,11.2
18.8235686094,11.3
19.2607437933,11.4
19.699954648,12.1
20.1424517955,12.2
20.5867367871,12.3
21.0306239064,12.4
21.471927437,13.1
21.9091437847,13.2
22.343497844,13.3
22.7768966319,13.4
23.211247165,14.1
23.6480025407,14.2
24.0868001779,14.3
24.5268235762,14.4
24.967256235,15.1
25.4074401532,15.2
25.8473513269,15.3
26.287124252,15.4
26.726893424,16.1
27.16671601,16.2
27.6063398632,16.3
28.045435508,16.4
28.483673469,17.1
28.9209062646,17.2
29.3577143889,17.3
29.7948603297,17.4
30.233106575,18.1
30.673022732,18.2
31.1144068856,18.3
31.5568642402,18.4
32.0,19.1
32.4435298728,19.2
32.8876115804,19.3
33.332513348,19.4
33.778503401,20.1
34.2257035807,20.2
34.6736501929,20.3
35.1217331597,20.4
35.569342403,21.1
36.0159687272,21.2
36.461506466,21.3
36.9059508355,21.4
37.349297052,22.1
37.7915893084,22.2
38.2330677051,22.3
38.6740213196,22.4
39.114739229,23.1
39.5554971676,23.2
39.9965174974,23.3
40.4380092369,23.4
40.880181405,24.1
41.3231453752,24.2
41.76662194,24.3
42.2102342465,24.4
42.653605442,25.1
43.0964337996,25.2
43.5387180957,25.3
43.9805322327,25.4
44.421950113,26.1
44.8630468624,26.2
45.3039025008,26.3
45.7445982719,26.4
46.185215419,27.1
46.6258685445,27.2
47.0668056853,27.3
47.5083082372,27.4
47.950657596,28.1
48.394000499,28.2
48.8379450502,28.3
49.281964695,28.4
49.725532879,29.1
50.1683222001,29.2
50.6108018656,29.3
51.053640235,29.4
51.497505668,30.1
