1.930000000,2
2.090000000,2
2.210000000,1
2.290000000,1
2.400000000,2
2.560000000,2
2.670000000,1
2.770000000,1
2.870000000,2
3.010204082,2
3.140000000,1
3.226530612,1
3.330000000,2
3.480000000,2
3.600000000,1
3.680000000,1
3.790000000,2
3.930000000,2
4.050000000,1
4.130000000,1
4.240000000,2
4.410000000,2
4.532653061,1
4.622448980,1
4.720000000,2
4.870000000,2
4.990000000,1
5.071428571,1
5.180000000,2
5.320000000,2
5.440000000,1
5.510000000,1
5.620000000,2
5.770000000,2
5.890000000,1
5.980000000,1
6.080000000,2
6.230000000,2
6.350000000,1
6.440000000,1
6.540000000,2
6.690000000,2
6.810000000,1
6.902040816,1
7.020000000,2
7.170000000,2
7.290000000,1
7.370000000,1
7.480000000,2
7.630000000,2
7.750000000,1
7.830000000,1
7.940000000,2
8.090000000,2
8.210000000,1
8.300000000,1
8.402040816,2
8.550000000,2
8.670000000,1
8.750000000,1
8.860000000,2
9.010000000,2
9.124489796,1
9.210000000,1
9.320000000,2
9.480000000,2
9.600000000,1
9.680000000,1
9.780000000,2
9.940000000,2
10.060000000,1
10.140000000,1
10.250000000,2
10.410000000,2
10.520000000,1
10.600000000,1
10.710000000,2
10.870000000,2
10.990000000,1
11.070000000,1
11.180000000,2
11.330000000,2
11.442857143,1
11.540000000,1
11.640000000,2
11.790000000,2
11.910000000,1
11.990000000,1
12.100000000,2
12.250000000,2
12.373469388,1
12.460000000,1
12.560000000,2
12.714285714,2
12.830000000,1
12.910000000,1
13.010000000,2
13.170000000,2
13.290000000,1
13.370000000,1
13.470000000,2
13.630000000,2
13.750000000,1
13.840000000,1
13.940000000,2
14.100000000,2
14.220000000,1
14.290000000,1
14.410000000,2
14.560000000,2
14.680000000,1
14.750000000,1
14.860000000,2
15.020000000,2
15.130000000,1
15.220000000,1
15.320000000,2
15.473469388,2
15.590000000,1
15.670000000,1
15.780000000,2
15.930000000,2
16.060000000,1
16.140000000,1
16.240000000,2
16.400000000,2
16.520000000,1
16.600000000,1
16.710000000,2
16.870000000,2
16.980000000,1
17.063265306,1
17.170000000,2
17.330000000,2
17.460000000,1
17.530000000,1
17.640000000,2
17.790000000,2
17.910000000,1
17.990000000,1
18.100000000,2
18.250000000,2
18.360000000,1
18.460000000,1
18.550000000,2
18.710000000,2
18.830000000,1
18.910000000,1
19.008163265,2
19.170000000,2
19.290000000,1
19.365306122,1
19.480000000,2
19.640000000,2
19.760000000,1
19.840000000,1
19.940000000,2
20.100000000,2
20.220000000,1
20.300000000,1
20.400000000,2
20.560000000,2
20.690000000,1
20.760000000,1
20.860000000,2
21.020000000,2
21.140000000,1
21.220000000,1
21.330000000,2
21.500000000,2
21.610000000,1
21.700000000,1
21.804081633,2
21.950000000,2
22.070000000,1
22.140000000,1
22.250000000,2
22.410000000,2
22.530000000,1
22.590000000,1
22.720000000,2
22.870000000,2
22.990000000,1
23.050000000,1
23.160000000,2
23.310000000,2
23.432653061,1
23.510000000,1
23.620000000,2
23.773469388,2
23.893877551,1
23.970000000,1
24.080000000,2
24.234693878,2
24.357142857,1
24.440000000,1
24.550000000,2
24.693877551,2
24.820000000,1
24.890000000,1
25.000000000,2
25.150000000,2
25.273469388,1
25.340000000,1
25.460000000,2
25.610000000,2
25.730000000,1
25.810000000,1
25.914285714,2
26.070000000,2
26.190000000,1
26.260000000,1
26.370000000,2
26.520000000,2
26.521950113,1
